id,movie_name,year,directors,actors,rate,star,src,cover,douban_id
857,东京食尸鬼 真人版2,2019,川崎拓也/平牧和彦,洼田正孝/山本舞香/松田翔太/铃木伸之/小笠原海,5.7,30,https://movie.douban.com/subject/30331965/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553264096.jpg,30331965
858,锈溪惊魂,2019,简·麦克高文,赫敏·科菲尔德/丹妮丝·达·维拉/杰里米·格雷泽/劳拉·古兹曼/麦卡·霍普特曼,5.5,30,https://movie.douban.com/subject/27043020/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541792931.jpg,27043020
859,难以入眠,2019,Robert Adetuyi,比利·赞恩/瓦妮萨·安吉尔/乔尔·波利斯/瑞克·奥托,5.5,30,https://movie.douban.com/subject/30227830/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2534093666.jpg,30227830
860,善良的朋友妻子,2019,김부곤,서원/조완진,5.4,25,https://movie.douban.com/subject/30451867/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547058350.jpg,30451867
861,保险库,2019,汤姆·德努奇,西奥·罗西/克莱夫·斯坦登/萨米拉·威利/查兹·帕尔明特瑞/唐·约翰逊,5.3,25,https://movie.douban.com/subject/30344685/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2559465064.jpg,30344685
862,至尊先生,2019,郭亚鹏,钱小豪/孙昊/孟智超,4.6,25,https://movie.douban.com/subject/34454653/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562694178.jpg,34454653
863,惊悚诡计,2019,帕特里克·卢西尔,杰米·肯尼迪/艾伦·阿黛尔,4.5,25,https://movie.douban.com/subject/33446953/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570355923.jpg,33446953
864,兴风作浪,2019,李春啸,宋晓峰/关婷娜/蒋依杉/王小虎/王洪祥,4.3,20,https://movie.douban.com/subject/30407554/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543618988.jpg,30407554
865,匿名杀手,2019,马丁·欧文,加里·奥德曼/杰西卡·阿尔芭/苏琪·沃特豪斯/汤米·弗拉纳根/玛安娜·本灵,4.0,20,https://movie.douban.com/subject/30270757/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556601920.jpg,30270757
866,新封神之哪吒闹海,2019,罗乐,谢苗/钱小豪/阚昕/李先时/范子绮,3.8,20,https://movie.douban.com/subject/33439913/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555859063.jpg,33439913
867,李白之天火燎原,2019,李伯勋,张子文/马牧萱/刘承俊/李冬果/权友,3.7,20,https://movie.douban.com/subject/30352313/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566313588.jpg,30352313
868,远古邪蛛,2019,Micah Gallo,丹尼斯·克罗斯比/布鲁斯·戴维森/道阿·茂阿/克洛伊·佩兰/伊丽莎白·罗伯茨 ,3.6,20,https://movie.douban.com/subject/27165955/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2501605981.jpg,27165955
869,双世青蛇,2019,徐飞,南笙/麻家铭/董李无忧/袁媛,3.3,15,https://movie.douban.com/subject/34778464/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564727940.jpg,34778464
870,致命交友软件,2019,David Langlois,塔缇娜·阿里/Debs Howard/本·威尔金森/艾莉森·巴思,2.9,15,https://movie.douban.com/subject/34839117/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569472253.jpg,34839117
871,汝海风云,2019,张艺飞,刘牧/爱戴/叶童/周浩东/阚犇犇,,0,https://movie.douban.com/subject/30393792/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542523132.jpg,30393792
872,宋快递,2019,秦教授,刘頔/张欣源/李勤勤,,0,https://movie.douban.com/subject/34834807/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569104313.jpg,34834807
873,超时空心跳,2019,余斌,亚孟乐/吴永淦,,0,https://movie.douban.com/subject/33392879/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552435682.jpg,33392879
874,叶问之九龙城寨,2019,付利伟,唐文龙/楼南光/林枫烨,,0,https://movie.douban.com/subject/30439624/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569204655.jpg,30439624
875,太阳升起的时刻,2019,安澜,唐国强/刘之冰/姜峰/刘劲/任帅,,0,https://movie.douban.com/subject/32493366/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571701544.jpg,32493366
876,第13届FIRST青年电影展颁奖礼,2019,,秦昊/田壮壮/娄烨/海清/胡歌,,0,https://movie.douban.com/subject/33436138/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564165821.jpg,33436138
877,最美的地方遇见你,2019,郑来志,王东/贡米/肖涵/张雅希/巴多,,0,https://movie.douban.com/subject/27192596/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564179635.jpg,27192596
878,茶花女,2019,理查德·艾尔,埃尔莫利拉·亚霍/普拉西多·多明戈,,0,https://movie.douban.com/subject/33387146/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2552071397.jpg,33387146
879,幸福俏冤家,2019,金雷,巩汉林/金珠/巩天阔/黄一惠,,0,https://movie.douban.com/subject/33464196/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2558047999.jpg,33464196
880,一拳超人OVA7,2019,,,,0,https://movie.douban.com/subject/34865529/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34865529
881,拳打脚踢：邵氏功夫,2019,瑟奇·欧,斯科特·阿金斯/杰西卡·亨维克/陈钰芸/艾米·约翰斯顿/梁琤,,0,https://movie.douban.com/subject/34439307/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575640148.jpg,34439307
882,新方世玉之决战危城,2019,刘亚瑟,白那日苏/苏月/徐少强/孙蛟龙主演/陈之辉,,0,https://movie.douban.com/subject/34889935/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574352276.jpg,34889935
883,越野飞驰,2019,亚历克斯·兰阿瑞佛罗,特雷斯·阿德金斯/阿里·阿夫沙尔/埃里森·佩姬/布兰登·伊顿/Michael Roark,,0,https://movie.douban.com/subject/26900548/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566458601.jpg,26900548
884,珍品,2019,卢·热内,诺米·梅兰特/尼尔斯·施内德/本杰明·拉维赫尼/卡梅丽雅·乔丹娜/阿蜜拉·卡萨,,0,https://movie.douban.com/subject/30188253/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550530631.jpg,30188253
885,爆炸新闻,2019,杰伊·罗奇,查理兹·塞隆/妮可·基德曼/玛格特·罗比/约翰·利思戈/凯特·麦克金农,,0,https://movie.douban.com/subject/30289194/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571554907.jpg,30289194
886,迷失的一半,2019,马俊,王欣雨 Xin Wang/霍光/Bruno Gensburger,,0,https://movie.douban.com/subject/34875673/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572949482.jpg,34875673
887,年轻的阿姨2,2019,정진호,尚宇,,0,https://movie.douban.com/subject/34822544/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568507015.jpg,34822544
888,王子,2019,塞巴斯蒂安·穆尼奥斯,阿尔佛莱德·卡斯特罗/加斯顿·保尔斯/Paola Volpato,,0,https://movie.douban.com/subject/30430698/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565601745.jpg,30430698
889,诺艾尔,2019,马克·劳伦斯,安娜·肯德里克/比尔·哈德尔/比利·艾希纳/雪莉·麦克雷恩/朱丽·哈基提,,0,https://movie.douban.com/subject/26703849/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566631972.jpg,26703849
890,FAT: A Documentary,2019,Peter Curtis Pardini,,,0,https://movie.douban.com/subject/34797443/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2565858906.jpg,34797443
891,红旗渠之归来仍是少年,2019,李正伟,白志迪/吴迪/孙苏雅/恩美/阿斯卡,,0,https://movie.douban.com/subject/30355299/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2574604197.jpg,30355299
892,生前约死后,2019,马浚伟,马浚伟/顾美华/余香凝/黄定谦/李英涛,,0,https://movie.douban.com/subject/33428759/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570382290.jpg,33428759
893,寻龙三甲,2019,范雷,刘思博/张欢/米特,,0,https://movie.douban.com/subject/32654475/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572924978.jpg,32654475
894,杀人自白,2019,Colin Bemis,艾丹·碧丝朵,,0,https://movie.douban.com/subject/30128263/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2511710896.jpg,30128263
895,理查德·朱维尔的哀歌,2019,克林特·伊斯特伍德,保罗·沃尔特·豪泽/山姆·洛克威尔/奥利维亚·王尔德/乔恩·哈姆/凯西·贝茨,,0,https://movie.douban.com/subject/25842038/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572292199.jpg,25842038
896,水之影,2019,萨那·库马尔·桑迪哈兰,Akhil Viswanath/Joju George/Nimisha Sajayan,,0,https://movie.douban.com/subject/34680054/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573249649.jpg,34680054
897,铃声不断,2019,Adam Marino,可比·毕丝·布兰顿/卢·弗里基诺/艾米莉·泰拉/乔什·祖克曼/亚历克斯·沙弗尔,,0,https://movie.douban.com/subject/30242684/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2524244506.jpg,30242684
898,许愿人,2019,Theo Davies,Andrew M. Young/可比·毕丝·布兰顿/汤姆·塞兹摩尔,,0,https://movie.douban.com/subject/34816831/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568033949.jpg,34816831
899,马库塔爱的精神守护者,2019,林延昭 Yen-Chao Lin,,,0,https://movie.douban.com/subject/30458435/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547958743.jpg,30458435
900,第一场雪,2019,Dias Kulmakov,,,0,https://movie.douban.com/subject/34902478/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575495665.jpg,34902478
901,斗鱼,2019,nm11144736,,,0,https://movie.douban.com/subject/34899597/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34899597
902,安拉的电话,2019,Aijaz Khan,拉塞卡·杜加尔,8.2,40,https://movie.douban.com/subject/30399743/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542194446.jpg,30399743
903,罗米的沙龙,2019,米莎·坎普,Beppie Melissen/萨沙·亚历山大·吉尔萨克/Aus Greidanus/Noortje Herlaar,7.7,40,https://movie.douban.com/subject/34816934/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568035991.jpg,34816934
904,巧虎大飞船历险记,2019,河村友宏/王臻,李晔/沈达威/罗玉婷/王晓彤/孙晔,7.7,40,https://movie.douban.com/subject/33403736/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558138294.jpg,33403736
905,隐秘的生活,2019,泰伦斯·马力克,奥古斯特·迪赫/瓦莱丽·帕赫纳/马提亚斯·修奈尔/迈克尔·恩奎斯特/尤尔根·普洛斯诺,7.7,40,https://movie.douban.com/subject/26823502/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2565607356.jpg,26823502
906,凯瑟琳·赖恩：耀眼如初,2019,Linda Mendoza,凯瑟琳·赖恩,7.7,40,https://movie.douban.com/subject/34430315/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561251996.jpg,34430315
907,最美年华,2019,克洛德·勒卢什,让-路易·特兰蒂尼昂/阿努克·艾梅/玛丽安娜·德尼库尔/莫妮卡·贝鲁奇/苏德·阿米多,7.6,40,https://movie.douban.com/subject/30336533/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553955237.jpg,30336533
908,五亿元的人生,2019,文晟豪,望月步/山田杏奈/森冈龙/松尾谕/芦那堇,7.6,40,https://movie.douban.com/subject/30461664/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551427765.jpg,30461664
909,德云社己亥年开箱庆典 2019,2019,,郭德纲/于谦/高峰/栾云平/张鹤伦,7.5,40,https://movie.douban.com/subject/30481893/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550002058.jpg,30481893
910,2019年美国公告牌音乐大奖颁奖典礼,2019,艾力克斯·鲁津斯基/迈克尔·邓普西,凯莉·克拉克森/麦当娜/玛丽亚·凯莉/泰勒·斯威夫特/萨姆·史密斯,7.3,35,https://movie.douban.com/subject/33416022/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553910178.jpg,33416022
911,我们终将在一起,2019,吉约姆·卡内,玛丽昂·歌迪亚/弗朗索瓦·克鲁塞/伯努瓦·马吉梅尔/吉尔·勒卢什/罗兰·拉斐特,7.1,35,https://movie.douban.com/subject/30194476/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555535480.jpg,30194476
912,克莱奥：如果我能倒转时间,2019,Erik Schmitt,Marleen Lohse/马克斯·毛夫/麦斯米兰·贝佛特/安德丽亚·萨瓦兹/本·默肖,6.9,35,https://movie.douban.com/subject/30428900/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2547469206.jpg,30428900
913,握三下，我爱你,2019,周美玲,杨丞琳/是元介/黄姵嘉,6.7,35,https://movie.douban.com/subject/30388381/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551960217.jpg,30388381
914,犬鸣村,2019,清水崇,三吉彩花/坂东龙汰/大谷凜香/古川毅/宫野阳名,6.5,35,https://movie.douban.com/subject/30408298/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2574539802.jpg,30408298
915,未解决之女 警视厅文件捜査官～琥珀色信号 2019 SP,2019,田村直己,波瑠/泽村一树/工藤阿须加/高田纯次/光石研,6.5,35,https://movie.douban.com/subject/33371987/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557078750.jpg,33371987
916,约定的舞台~两人穿越时空的歌~,2019,佐佐部清,土屋太凤/百田夏菜子/向井理/矢田亚希子/松本利夫,6.5,35,https://movie.douban.com/subject/30408658/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550833723.jpg,30408658
917,居无定所,2019,Thomas Michael,莱亚·吉斯特德/阿尔·穆卡丹,6.3,30,https://movie.douban.com/subject/34430811/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559456072.jpg,34430811
918,污秽之神,2019,莎莎·波拉克,维琪·奈特/凯瑟琳·凯丽/伊莱莎·布雷迪-吉拉德/丽贝卡·斯通/温迪·阿尔比斯顿,6.3,30,https://movie.douban.com/subject/30390730/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2550345716.jpg,30390730
919,高飞鸟,2019,史蒂文·索德伯格,安德烈·霍兰/莎姬·贝兹/比尔·杜克/梅尔文·格雷格/索尼娅·孙,6.2,30,https://movie.douban.com/subject/30141342/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545713143.jpg,30141342
920,海面上漂过的奖杯,2019,雎安奇,王学兵/曹卫宇/王小欢/李沫颔,6.2,30,https://movie.douban.com/subject/34441267/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560431568.jpg,34441267
921,复仇同学会,2019,Remy Four/Julien War,Jérôme Niel,6.2,30,https://movie.douban.com/subject/34809339/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567398511.jpg,34809339
922,比利小子,2019,文森特·多诺费奥,克里斯·帕拉特/文森特·多诺费奥/伊桑·霍克/莱拉·乔治/戴恩·德哈恩,5.9,30,https://movie.douban.com/subject/26959517/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548909517.jpg,26959517
923,僵尸儿童,2019,贝特朗·波尼洛,莎迪娅·本太耶布/本杰明·克洛提,5.8,30,https://movie.douban.com/subject/30331787/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556874145.jpg,30331787
924,最后的日出,2019,任文,张珏/张苒,5.7,30,https://movie.douban.com/subject/30420068/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548457568.jpg,30420068
925,太阳也是星星,2019,莱·拉索-扬,雅拉·沙希迪/查尔斯·梅尔顿/申庚/费斯·洛根/格本加·阿金纳格贝,5.7,30,https://movie.douban.com/subject/30163215/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565440343.jpg,30163215
926,江海渔童之巨龟奇缘,2019,张立衍,杨光普照/张磊/郭政建/陆建艺/赵述仁,5.5,30,https://movie.douban.com/subject/27000904/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2549234757.jpg,27000904
927,灵魂的救赎,2019,杨真,王迅/黄小蕾/张峻豪/周小镔/刘一莹,5.3,25,https://movie.douban.com/subject/27620911/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2544430744.jpg,27620911
928,加密货币,2019,约翰·斯托伯格,博·纳普/库尔特·拉塞尔/卢克·海姆斯沃斯/阿丽克西斯·布莱德尔/杰雷米·哈里斯,5.2,25,https://movie.douban.com/subject/30391322/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573694416.jpg,30391322
929,赛尔号大电影7：疯狂机器城,2019,王章俊,胡谦/李晔/罗玉婷/李春胤/翟巍,4.8,25,https://movie.douban.com/subject/30449240/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562826611.jpg,30449240
930,绞刑架2：二次行刑,2019,特拉维斯·克拉夫/克里斯·罗夫因,Brittany Falardeau/克里斯·米利甘/安东尼·詹森,4.8,25,https://movie.douban.com/subject/30257385/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568496185.jpg,30257385
931,心仇,2019,Ben Rekhi,Alessandra de Ross/Jake Macapagal,4.7,25,https://movie.douban.com/subject/30459619/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2556879856.jpg,30459619
932,致命狙杀,2019,王岩川,罗立群,4.6,25,https://movie.douban.com/subject/34845733/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571441424.jpg,34845733
933,差等生乔曦,2019,李克龙,林昕宜/李立北/来喜/白凯南/黑妹,4.5,25,https://movie.douban.com/subject/27203619/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545486463.jpg,27203619
934,山海经之伏魔正道,2019,陈成,陈叶玲/王洪千,4.5,25,https://movie.douban.com/subject/34480683/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562806258.jpg,34480683
935,羞答答的铁男,2019,至尊玉/王泽丰,柯达/郭诗佳/意辰/毛溪/毕雪,4.3,20,https://movie.douban.com/subject/30425945/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544976243.jpg,30425945
936,五音不全,2019,小理查德·贝茨,阿曼达·克鲁/安娜琳·麦考德/罗伯特·帕特里克/金·德莱尼/凯莎·卡斯特-休伊斯,4.4,20,https://movie.douban.com/subject/30226762/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560749746.jpg,30226762
937,珍妮·斯蕾特：怯场,2019,吉莉安·罗伯斯比尔,珍妮·斯蕾特,4.2,20,https://movie.douban.com/subject/34843176/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572225267.jpg,34843176
938,潜行者,2019,吕冠南/谭广源,伍允龙/吴建豪/安志杰/谢霆锋/冯文娟,3.7,20,https://movie.douban.com/subject/26827641/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559500023.jpg,26827641
939,蜀山降魔传2,2019,朱凌锋,盛英豪/李健仁/彭禺厶/黄一山/徐少强,3.5,20,https://movie.douban.com/subject/30361976/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564564423.jpg,30361976
940,巨鳄,2019,富贵,李广斌/郭曦文/陈霖生,3.3,15,https://movie.douban.com/subject/34787799/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565065655.jpg,34787799
941,我制服了魔鬼,2019,乔许·罗博,克里斯·沙利文/乔赛琳·唐娜休/AJ·鲍恩,3.3,15,https://movie.douban.com/subject/33389322/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552611981.jpg,33389322
942,童童的风铃密室,2019,刘宁,陈法蓉/郑佩佩/安泽豪/杨镜儒/金子,3.1,15,https://movie.douban.com/subject/34605265/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563633073.jpg,34605265
943,奔跑的少年,2019,戴维,伊利多斯·帕如克/阿依古丽·阿不都拉/阿拉法特·尼加提/艾克拜尔·牙合甫/常波,,0,https://movie.douban.com/subject/33447759/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571254234.jpg,33447759
944,豹子头林冲,2019,赵聪,于震/晋松/杜玉明/张正阳/杨琪芳,,0,https://movie.douban.com/subject/30379825/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2556868098.jpg,30379825
945,替嫁新娘,2019,麦扣陈,张冬,,0,https://movie.douban.com/subject/30393838/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541561619.jpg,30393838
946,一路疯癫,2019,崔守杰,巴多/雪村/刘惠/刘伟/刘昌伟,,0,https://movie.douban.com/subject/30379952/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554875122.jpg,30379952
947,傀儡姬·彼岸花,2019,候国涛,季晨,,0,https://movie.douban.com/subject/34659905/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563547973.jpg,34659905
948,四目大师,2019,刘观伟,钱小豪/陈友/彭梓轩/冯悠苒/张展硕,,0,https://movie.douban.com/subject/34858081/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572168929.jpg,34858081
949,2019年央视五四晚会,2019,,朱一龙/宋祖儿/欧阳娜娜/杨幂/魏大勋,,0,https://movie.douban.com/subject/33438471/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556482152.jpg,33438471
950,小小恋歌,2019,桥本光二郎,佐野勇斗/森永悠希/山田杏奈/真荣田乡敦/铃木仁,6.6,35,https://movie.douban.com/subject/30230132/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551446468.jpg,30230132
951,格桑花之爱在前行,2019,姜大伟,郑岚/修睿/马德华/董长健/牟有名,,0,https://movie.douban.com/subject/34780922/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568003173.jpg,34780922
952,王源2019「源」演唱会,2019,,王源,,0,https://movie.douban.com/subject/34846495/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34846495
953,恐惧湾,2019,Damián Romay,Cathy Baron/肖恩·菲茨吉本,,0,https://movie.douban.com/subject/34816864/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568034369.jpg,34816864
954,庞蒂雅娜的复仇,2019,Glen Goei/Gavin Yap,南农,,0,https://movie.douban.com/subject/34788096/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565080020.jpg,34788096
955,哦，宝贝...,2019,Nandini Reddy,萨曼莎·鲁斯·帕布/Lakshmi,,0,https://movie.douban.com/subject/34445786/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560825867.jpg,34445786
956,第五届成龙国际动作电影周颁奖典礼,2019,,徐克/谢尔盖·波德罗夫/马丁·坎贝尔/保罗·哈吉斯/仓田保昭,,0,https://movie.douban.com/subject/34463470/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562112869.jpg,34463470
957,来者不拒,2019,Alberto Fuguet,Gerardo Torres Rodríguez/Pavel Akindog/Anty de la Vega/Lalo Santos,,0,https://movie.douban.com/subject/33422525/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562190217.jpg,33422525
958,危情电话,2019,喻彬,陈美行/侯钰玲/喻鸿/赵梓豪,,0,https://movie.douban.com/subject/34805929/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568846183.jpg,34805929
959,到你身边,2019,徐帆 ,高利虹/战月源/陈一凡,,0,https://movie.douban.com/subject/34658362/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564956343.jpg,34658362
960,纪实72小时  神户 特价鞋店,2019,,,,0,https://movie.douban.com/subject/34661887/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575149495.jpg,34661887
961,二階堂家物語,2019,艾达·帕纳哈达,加藤雅也/石桥静河/町田启太/田中要次/白川和子,,0,https://movie.douban.com/subject/30279840/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546298733.jpg,30279840
962,慈善玩家,2019,许鹏,张凯/郭彦圣/彭剑桥/郭小美/刘艳杰,,0,https://movie.douban.com/subject/34802201/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566506489.jpg,34802201
963,十字追杀令3,2019,Patrick Durham,布莱恩·奥斯汀·格林/汤姆·塞兹摩尔/维尼·琼斯/丹尼·特雷霍,,0,https://movie.douban.com/subject/33384699/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573335618.jpg,33384699
964,单行道,2019,黑文,黑文/孙继峰/蔡迎春/张福明/吴楠,,0,https://movie.douban.com/subject/30185397/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571082611.jpg,30185397
965,我的梦中情人,2019,Raaj Shaandilyaa,阿尤斯曼·库拉纳/努西拉特·巴努查,,0,https://movie.douban.com/subject/34821871/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568481158.jpg,34821871
966,犬爱,2019,杨洋,杨洋/李净洋/冯进高/窦琪/赵秋生,,0,https://movie.douban.com/subject/33429909/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2574804899.jpg,33429909
967,神之一手：鬼手篇,2019,李凎,权相宇/金熙元/金成钧/许成泰/禹棹焕,,0,https://movie.douban.com/subject/27611496/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573073796.jpg,27611496
968,梦里回到昨天,2019,艺文,牛犇/李董研,,0,https://movie.douban.com/subject/34842873/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2573367710.jpg,34842873
969,达令之罪,2019,宝拉雅娜·麦金托什,宝拉雅娜·麦金托什/诺拉简·努恩/拜伦·巴特/奥腾·沃克,,0,https://movie.douban.com/subject/30461708/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2563475226.jpg,30461708
970,我们中间的动物,2019,John Woodruff,爱琳·丹尼尔斯,,0,https://movie.douban.com/subject/26968237/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2423758072.jpg,26968237
971,末日驾驶员,2019,威克·考撒亚南达,马克·达卡斯考斯/朱莉·康德拉,,0,https://movie.douban.com/subject/33376905/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575317147.jpg,33376905
972,3022,2019,John Suits,米兰达·卡斯格拉夫/凯特·沃什/欧玛·艾普斯,,0,https://movie.douban.com/subject/34859225/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571669717.jpg,34859225
973,圣安地列斯超强地震,2019,H.M. Coakley,莎拉·J·巴塞洛缪,,0,https://movie.douban.com/subject/33444695/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556270341.jpg,33444695
974,蓝色故事,2019,Andrew Onwubolu,卡迪姆·拉姆齐/马克斯·芬查姆,,0,https://movie.douban.com/subject/34874774/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572883375.jpg,34874774
975,Dead Butterfly - The prophecy of Suffering Bible,2019,戴维德·皮斯卡,Enrico Calloni,,0,https://movie.douban.com/subject/34856214/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571437601.jpg,34856214
976,法迪利·卡马拉：趣味女友,2019,Fary Brito,Fadily Camara,,0,https://movie.douban.com/subject/34889797/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575068483.jpg,34889797
